,shap_Count,shap_Zip Code,shap_Latitude,shap_Longitude,shap_Gender,shap_Partner,shap_Dependents,shap_Tenure Months,shap_Phone Service,shap_Multiple Lines,shap_Online Security,shap_Online Backup,shap_Device Protection,shap_Tech Support,shap_Streaming TV,shap_Streaming Movies,shap_Paperless Billing,shap_Monthly Charges,shap_Total Charges,shap_Churn Value,shap_Churn Score,shap_CLTV,shap_Internet Service_Fiber optic,shap_Internet Service_No,shap_Contract_One year,shap_Contract_Two year,shap_Payment Method_Credit card (automatic),shap_Payment Method_Electronic check,shap_Payment Method_Mailed check,churn_probability,actual_churn
6780,0.0,0.0050839134,-5.7880156e-05,0.001352457,0.0002976792,0.0,-0.054231573,-0.019022252,-0.0020864115,0.0,0.0,0.0007591176,0.0,2.9283974e-05,-0.0006071989,-0.0025186557,-0.0035574257,-0.029124396,0.0016228443,-7.3221984,-1.0275843,-0.005717163,-0.043962162,-0.02782562,0.015939616,-0.22827326,0.0,-0.014808236,0.000294285,0.00015604022,0
462,0.0,0.0017927713,-3.9255545e-05,-5.00484e-07,0.00015108708,0.0,0.011673539,0.08802802,-0.0012879567,0.0,0.0,0.0014633569,0.0,5.1797448e-05,0.00045802974,-0.004887424,-0.010868515,0.0022572235,0.0039434815,7.327141,1.0767347,-0.001021394,0.05273007,0.0081242155,0.04624962,0.061146352,0.0,0.019863693,0.00027148917,0.9998292,1
3916,0.0,-0.00802581,-0.0001267137,-0.0045972364,-0.00015601149,0.0,-0.11131516,-0.015532579,-0.0040492923,0.0,0.0,0.0010239165,0.0,9.184287e-06,-0.0010683672,0.0035616807,0.0026324778,0.0015725009,0.0073573906,-7.3221984,-1.1667309,0.0015587759,-0.048972595,0.0049544387,0.02584146,0.039884955,0.0,-0.015396099,-0.00078804843,0.00018049913,0
4131,0.0,-0.0009130769,-0.00016073283,-0.0003047709,0.00015108708,0.0,0.011133289,0.1120655,-0.001149266,0.0,0.0,0.0010239165,0.0,9.184287e-06,-0.00096370745,-0.005838116,0.006896274,0.0038014082,0.008772144,-7.3221984,-1.2312508,-0.0014722568,-0.07223432,0.008260085,0.04156157,0.05721681,0.0,-0.013968582,-0.00035656057,0.00022281136,0
4425,0.0,0.008571515,-5.236405e-06,0.0046401466,-0.00015601149,0.0,-0.0766857,-0.1019478,-0.004924518,0.0,0.0,-0.002847748,0.0,5.1797448e-05,-0.0018605032,-0.0031038534,-0.0040144976,-0.0041098134,-0.009039581,-7.3221984,-1.1294116,-0.0010498845,-0.074928276,0.0030478907,0.028271189,0.039059963,0.0,0.024736451,0.0006000288,0.00017750227,0
2582,0.0,-0.0013241512,-0.00014658325,-0.00046331246,0.00015108708,0.0,0.01957899,-0.03438982,-0.0012358106,0.0,0.0,0.0014633569,0.0,2.9388248e-05,0.0006054541,0.0047686608,0.0035715234,0.0066307955,-0.00613432,-7.3221984,-1.2584654,-0.0010285128,0.06008252,0.0059351567,0.026355023,0.052455273,0.0,0.019374816,0.00010529556,0.00021745007,0
257,0.0,-0.0013359768,-0.00015809629,-0.0005896536,0.00015108708,0.0,0.030771237,-0.12611818,-0.0019042321,0.0,0.0,0.0053891977,0.0,5.1797448e-05,-0.0013552798,-0.0056953127,0.00525405,0.01296539,-0.0067059635,7.327141,0.21451202,-0.002430916,0.10150811,0.008437844,0.051256664,0.0870782,0.0,0.052795105,0.00010529556,0.999566,1
422,0.0,-0.0014087947,-0.00016073283,-0.00042722706,0.00015108708,0.0,0.021374717,0.031215994,-0.00095990894,0.0,0.0,-0.002729918,0.0,-8.958757e-06,-0.0019003834,0.0055409446,0.0035715234,0.0043599964,0.0040838,7.327141,1.1285043,-0.0010277466,0.071294904,0.0056554424,0.03545269,0.062609665,0.0,-0.012506293,0.00010529556,0.99982846,1
5320,0.0,-0.0041413642,-0.0001267137,-0.0015807144,9.9453115e-05,0.0,-0.0870437,-0.060884558,-0.0018921229,0.0,0.0,0.00080086174,0.0,9.184287e-06,-0.0014381174,-0.011963488,-0.00568658,0.00033536268,-0.010290186,-7.3221984,-1.0798064,-0.0012814497,-0.04618972,0.0033048661,-0.11372348,0.028546236,0.0,-0.01862054,-0.00037866138,0.00015951779,0
2357,0.0,-0.0038361263,-0.0007061977,-0.0013725678,0.0002976792,0.0,-0.09729543,-0.1151627,-0.005561312,0.0,0.0,0.0014148275,0.0,2.9283974e-05,-0.0006071989,-0.0060963933,-0.0048152343,-0.06707104,-0.0027668509,-7.3221984,-0.10547873,-0.025201175,-0.06712594,-0.036447488,0.019663054,-0.38968205,0.0,-0.04643121,-0.00038649963,0.00025198725,0
4434,0.0,-0.00066396495,-0.0003413852,0.0003089989,-0.00023700944,0.0,0.013804258,-0.09162568,-0.001258326,0.0,0.0,-0.002847748,0.0,2.9388248e-05,0.0023621889,0.0048886323,-0.004857741,0.010194194,-0.007853704,-7.3221984,-1.1979245,-0.0010092378,0.057933185,0.0037166334,0.027832262,0.0489842,0.0,0.018999321,0.00010529556,0.00021370429,0
1818,0.0,-0.0046815034,-2.7742506e-05,0.00012584063,0.00015108708,0.0,0.022521632,0.17848372,-0.00091859757,0.0,0.0,0.0055616572,0.0,2.9388248e-05,0.0006054541,0.0045047384,0.005451671,0.021315115,0.008896232,7.327141,0.31906155,0.002129919,0.078254886,0.01951053,0.050226085,0.08972411,0.0,0.041462243,0.00027148917,0.99971443,1
3364,0.0,-0.0016199781,-3.9255545e-05,0.0011234311,0.00015108708,0.0,0.016838182,0.0916658,-0.0012879567,0.0,0.0,0.0014633569,0.0,5.1797448e-05,-0.0013552799,-0.004689833,-0.010868515,0.0019761878,0.006318036,-7.3221984,-1.2902061,-0.0014102977,0.050884843,0.008535483,0.043508146,0.06091365,0.0,0.020718431,0.00027148917,0.00023912168,0
277,0.0,-0.0015339924,-0.00015809629,-0.0005896536,0.00015108708,0.0,0.01885898,-0.05624396,-0.0016043885,0.0,0.0,0.0013982162,0.0,-5.0525516e-05,0.00045802974,-0.0048112147,0.0035715234,0.004983097,-0.006147569,7.327141,1.1263244,-0.0010701914,0.06192822,0.004409864,0.0342487,0.054999955,0.0,0.022583371,0.00010529556,0.9998122,1
770,0.0,-0.0016949426,-0.00016073283,0.0017614046,-0.00023700944,0.0,0.024903202,0.15600953,-0.0010079985,0.0,0.0,0.003068859,0.0,9.184287e-06,-0.0013552799,-0.005226818,-0.014766688,0.015833072,0.008501868,7.327141,0.3099363,-0.002252099,0.10834281,0.026939515,0.057696223,0.09858183,0.0,-0.03256762,-0.00013829004,0.99968743,1
5588,0.0,-1.5961268e-05,0.00020267903,0.0003089989,0.00015108708,0.0,0.02237013,-0.024694335,-0.0013482245,0.0,0.0,-0.01374721,0.0,-2.8666589e-05,0.0006054541,0.0045047384,0.00525405,0.023408532,-0.006695335,-7.3221984,0.26704866,-0.0019156382,0.08561532,0.019425066,0.0420872,0.076536246,0.0,0.042595856,0.00010529556,0.0011243102,0
5371,0.0,-0.00051445793,-0.00118233,-0.0002815292,0.00065805775,0.0,0.01693969,-0.17623118,-0.0019043724,0.0,0.0,-0.0037178374,0.0,2.9283974e-05,-0.0011662955,-0.0071901716,-0.004217046,-0.038190432,-0.016863355,-7.3221984,-0.051102307,-0.022209575,-0.08383785,0.0057279128,0.019300068,-0.485977,0.0,-0.04681907,7.429773e-05,0.00026648754,0
6720,0.0,0.0014722387,-0.0009683963,-0.0002776715,0.00065805775,0.0,0.018894464,-0.16565803,-0.010114289,0.0,0.0,0.0036272758,0.0,-0.00034205965,0.0004687383,0.009329924,0.0017995549,-0.0069505377,-0.0148883425,-7.3221984,0.031587288,-0.018530315,-0.0717337,0.0061649242,0.013947834,-0.4584758,0.0,0.11592364,7.429773e-05,0.00037989885,0
2819,0.0,-0.004233453,-0.00062298396,-0.00054181844,0.0002976792,0.0,-0.06867021,-0.062102057,-0.0022504567,0.0,0.0,0.0006874662,0.0,2.9283974e-05,-0.001085658,-0.0030349216,-0.002553733,-0.024455896,0.0015263024,-7.3221984,-1.008867,0.008312358,-0.035544217,-0.018507008,0.014503655,-0.21051739,0.0,-0.01598076,-0.00038649963,0.00015604022,0
1310,0.0,0.0005249405,-2.7742506e-05,0.0003089989,-0.00023700944,0.0,0.013242727,-0.03410186,-0.0012358106,0.0,0.0,0.0014633569,0.0,2.9388248e-05,0.0006054541,0.004284261,0.0035715234,0.006551188,-0.005828686,7.327141,1.1057639,-0.0010640443,0.06077199,0.005699494,0.029422011,0.052761,0.0,0.019200852,0.00010529556,0.9998122,1
5890,0.0,-0.0037264414,-8.524777e-05,0.00017050037,0.00065805775,0.0,0.01891947,-0.18284264,-0.0018558584,0.0,0.0,-0.0037178374,0.0,-2.8564878e-05,-0.0011662955,-0.0071901716,0.0017995549,-0.036572408,-0.01442383,-7.3221984,0.03287306,0.04213411,-0.083983436,0.0057518505,0.019410374,-0.4383383,0.0,-0.045896895,-9.7579e-05,0.00032562175,0
5309,0.0,-0.00087687164,-0.00016073283,-0.00047769997,-0.00023700944,0.0,0.018633123,0.119706206,-0.0036821999,0.0,0.0,0.003068859,0.0,9.184287e-06,-0.00096370745,-0.0062759076,-0.01033031,-0.0070491615,0.0041964287,-7.3221984,0.20068309,-0.0022284351,-0.1514919,0.02569983,0.042769734,0.07978349,0.0,-0.04576919,-0.00013829004,0.00085260114,0
5183,0.0,-0.0010918463,-0.00016073283,-0.0003047709,0.00015108708,0.0,0.009887391,0.109021045,-0.001149266,0.0,0.0,0.0007913144,0.0,9.184287e-06,-0.00096370745,-0.005838116,0.006424109,-0.037932955,0.021825086,-7.3221984,-1.1873064,0.0014670643,-0.07840416,-0.030304665,0.039109416,0.05382023,0.0,-0.013421044,0.00027148917,0.0002148529,0
33,0.0,0.042526767,-7.872957e-06,0.0011478094,-0.00015601149,0.0,-0.15308774,0.21337074,-0.0013287723,0.0,0.0,0.003068859,0.0,9.184287e-06,-0.0012104913,-0.0032350644,0.005451671,0.015827965,0.013715789,7.327141,0.29185864,-0.0017844903,0.07065975,0.013550373,0.06536289,0.09332909,0.0,-0.032244783,-0.0050832955,0.9996474,1
5632,0.0,0.007832021,-7.872957e-06,0.0012503255,-0.00015601149,0.0,-0.23318109,-0.12138186,-0.0045283153,0.0,0.0,0.001763003,0.0,9.184287e-06,-0.0033435277,0.010239959,0.005115292,0.017240925,-0.0077329264,-7.3221984,0.110450365,-0.0019614478,0.07752972,0.0057183155,-0.2463031,0.058722176,0.0,-0.03558705,0.00028831692,0.0004575078,0
6630,0.0,-0.0016451621,-0.00016073283,-0.00047769997,0.00015108708,0.0,0.018565886,-0.034694567,-0.00096634147,0.0,0.0,0.0010239165,0.0,9.184287e-06,-0.0013552798,-0.005705462,-0.011927653,0.0014964249,-0.00616368,-7.3221984,-1.2272363,-0.0012768778,0.059786953,0.005768217,0.041324914,0.05588066,0.0,-0.013338365,-0.00013829004,0.00021335878,0
691,0.0,-0.0011261356,-0.00015809629,-0.00046331246,0.00015108708,0.0,0.030891322,-0.09293789,-0.0019042321,0.0,0.0,0.0053891977,0.0,5.1797448e-05,0.0006054541,0.0049891383,0.00525405,0.01613416,-0.007416256,7.327141,0.24877524,-0.0019415134,0.09405799,0.011587206,0.039020214,0.088160895,0.0,0.051910788,0.00010529556,0.99959415,1
2094,0.0,-0.002114874,-0.0005314293,0.00031748385,-0.0010322913,0.0,0.0102539705,-0.07125743,0.005006114,0.0,0.0,-0.0017611181,0.0,-0.00010330361,0.0004687383,0.0045747105,-0.0030058692,-0.019637832,-0.008117396,-7.3221984,-1.0231602,-0.0053345533,-0.047760945,0.002888872,0.012685721,-0.26823008,0.0,-0.017582113,7.429773e-05,0.0001561398,0
3565,0.0,-0.008544259,-0.0001364584,-0.0014011011,0.000354874,0.0,-0.27509636,-0.19621018,-0.004497013,0.0,0.0,-0.004044593,0.0,6.8798495e-06,0.00275249,0.013291861,0.0020049675,0.029395027,-0.015633292,-7.3221984,0.08456611,0.002547632,0.062072705,0.005792681,-0.19002214,0.040210046,0.0,-0.03520573,0.00028831692,0.0004019651,0
5025,0.0,-0.0038361263,-0.0007061977,-0.0013725678,0.0002976792,0.0,-0.0964167,-0.1319125,-0.005561312,0.0,0.0,0.0014148275,0.0,2.9283974e-05,-0.001085658,-0.0060963933,0.001399921,-0.05032205,-0.013449831,-7.3221984,-0.0346859,-0.020468641,-0.06374802,-0.036572717,0.01980847,-0.39929855,0.0,-0.048089884,0.000294285,0.00026870717,0
5514,0.0,-0.0005064638,-0.00049886445,-0.0002776715,-0.015647734,0.0,0.020434394,-0.069579616,-0.002924768,0.0,0.0,-0.0023403335,0.0,0.00013262917,0.0008375187,0.0036244062,0.0012288322,0.040184695,-0.026390834,-7.3221984,-1.1090614,-0.002751513,0.032920197,0.0031097743,0.013714806,-0.27260417,0.0,0.026175598,7.429773e-05,0.00016799808,0
6357,0.0,-0.00077109225,-0.004081902,-0.0002575744,-0.015647734,0.0,0.034734767,-0.16712841,-0.0009697306,0.0,0.0,0.0016632229,0.0,-1.7066921e-05,0.0008375187,0.004889032,-0.0046098283,0.12020529,0.014910491,-7.3221984,0.029582266,-0.010763599,0.060327496,0.0060888934,0.01855213,-0.47731104,0.0,-0.0345469,7.429773e-05,0.00042820742,0
6383,0.0,-0.00055438484,-0.00016036953,-0.00042722706,-0.00023700944,0.0,0.014682522,-0.10242084,0.0104949055,0.0,0.0,0.00080086174,0.0,-1.8868479e-05,0.00085167366,0.0071435226,0.0019839045,-0.00361978,-0.011850847,-7.3221984,-1.1267751,0.0008159671,-0.08318361,0.0036911457,0.019000474,0.04710926,0.0,-0.015740788,0.00010529556,0.00018976157,0
2828,0.0,-0.0016089568,-0.00016073283,0.0017614046,-0.00023700944,0.0,0.027733956,-0.025296984,-0.0011117959,0.0,0.0,0.003068859,0.0,9.184287e-06,0.00045802974,-0.005578135,-0.016476713,0.014707278,-0.0071210815,-7.3221984,0.2684169,-0.0021007136,0.09650927,0.01962391,0.051466554,0.09153125,0.0,-0.035756692,0.00010529556,0.0010569693,0
6945,0.0,-0.004738784,0.0058825677,0.001537911,-0.00046696758,0.0,-0.07234037,-0.04130926,-0.0022504567,0.0,0.0,0.0006874662,0.0,2.9283974e-05,-0.0006071989,-0.0029313837,0.0014936293,-0.03188398,0.0033398438,-7.3221984,-1.0095847,-0.0051071853,-0.039860863,-0.018865056,0.014996628,-0.21698533,0.0,-0.014646761,-0.00038649963,0.00015604022,0
3160,0.0,0.00040493766,-0.00053401245,0.0001944552,-0.0010322913,0.0,0.011306544,-0.074146144,-0.0009571421,0.0,0.0,0.00076866493,0.0,-2.8564878e-05,-0.0023847604,0.003648892,0.0012288322,-0.011564403,-0.0073456834,-7.3221984,-1.0594503,-0.008204754,0.034850996,0.0030164989,0.016100997,-0.31426305,0.0,-0.013786808,7.429773e-05,0.000157907,0
3035,0.0,-0.008202897,-0.0001267137,-0.0012240501,-0.00015601149,0.0,-0.081420176,0.051978238,-0.003806425,0.0,0.0,0.0010239165,0.0,9.184287e-06,-0.0008189188,-0.0034635551,0.0025206394,0.0015731065,0.004405221,-7.3221984,-1.2025473,-0.0012955477,-0.04594894,0.009214239,0.031833727,0.045875784,0.0,-0.013968582,0.0038704774,0.00019507782,0
1532,0.0,-0.009401961,-0.00012407714,-0.0013360037,-0.00015601149,0.0,-0.0999318,0.14912334,-0.0026124427,0.0,0.0,0.0042265947,0.0,5.1797448e-05,-0.0008189188,-0.0032355213,0.0068893256,-0.085115515,0.012005726,7.327141,0.13616261,-0.0037737028,-0.046912175,-0.15198557,0.05209453,0.07037823,0.0,0.05710972,0.0038704774,0.9993919,1
3663,0.0,-0.0009174297,-0.00016073283,-0.0004520395,-0.00023700944,0.0,0.013589974,-0.015146787,-0.0013193283,0.0,0.0,0.0007913144,0.0,9.184287e-06,-0.0023168023,-0.03478442,-0.0047043553,-0.03848424,0.0011185415,-7.3221984,-1.1043545,-0.0017070081,-0.059157018,-0.033789404,-0.11888327,0.031709407,0.0,-0.017566033,-9.63996e-05,0.00016357088,0
6537,0.0,-0.0009130769,-0.00016073283,-0.0003047709,-0.00023700944,0.0,0.0101027135,0.10382693,-0.001149266,0.0,0.0,-0.002729918,0.0,9.184287e-06,-0.00096370745,-0.005838116,0.006896274,-0.007023695,0.0048626736,-7.3221984,-1.2202971,-0.0014535252,-0.0785747,0.008413725,0.041621085,0.056168664,0.0,-0.01334872,0.00027148917,0.00021772413,0
1599,0.0,-0.00087687164,-0.00016036953,-0.0003047709,0.00015108708,0.0,0.0146331005,0.20115425,0.0039759288,0.0,0.0,0.003068859,0.0,1.9343477e-05,0.0003097051,-0.006627225,0.008578801,-0.0038099699,0.005066095,7.327141,0.25660345,-0.001969432,-0.12059984,0.025850367,0.0562381,0.08854741,0.0,-0.04261482,-0.00035656057,0.9995925,1
2764,0.0,-0.008070891,-0.0001267137,-0.0045972364,-0.00015601149,0.0,-0.10583101,0.02029078,-0.0037999924,0.0,0.0,0.0010239165,0.0,-8.958757e-06,0.00033801052,0.003717824,0.0025206394,-0.0035217435,0.00400165,-7.3221984,-1.2062149,-0.00087111286,-0.05104963,0.007863531,0.025499774,0.04250037,0.0,-0.014330147,0.0006000288,0.00018016367,0
456,0.0,0.0017927713,-3.9255545e-05,-0.00041672445,0.00015108708,0.0,0.011881282,0.094155036,-0.0012879567,0.0,0.0,0.0014633569,0.0,5.1797448e-05,-0.0013552799,-0.0045361063,0.003769144,0.002170267,0.0065749446,7.327141,1.0709138,-0.001445829,0.050830618,0.007707418,0.046785638,0.062105216,0.0,0.019863693,0.00027148917,0.9998317,1
4462,0.0,0.010844187,-0.00040776507,0.0001944552,-0.0026736944,0.0,0.022658937,-0.1746681,-0.0009697306,0.0,0.0,-0.013774056,0.0,-1.7066921e-05,0.0008375187,0.004673804,0.0016768009,0.05051844,-0.05888625,-7.3221984,0.079156786,0.05429899,0.055283375,0.005978644,0.019438103,-0.47162688,0.0,-0.029196445,7.429773e-05,0.00041874818,0
440,0.0,0.0015492913,-2.8999733e-05,0.0003450843,-0.00023700944,0.0,0.025583215,-0.18647027,-0.0011617492,0.0,0.0,0.001763003,0.0,6.8798495e-06,0.0023621889,0.0056558107,-0.0060689175,0.01672121,-0.01946792,7.327141,0.20695785,-0.002368556,0.10368307,0.00793912,0.04375396,0.08779439,0.0,-0.035884313,0.00010529556,0.9994849,1
6178,0.0,-0.0008270911,-0.00016073283,-0.00047769997,-0.00023700944,0.0,0.014664202,-0.02366916,-0.0036405432,0.0,0.0,0.0010239165,0.0,9.184287e-06,-0.00096370745,-0.005838116,0.0026324778,0.0029020829,0.0074766898,-7.3221984,-1.1952024,-0.0013208715,-0.08915414,0.005735114,0.030595655,0.046868462,0.0,-0.01566394,-0.00013829004,0.00019222952,0
6103,0.0,-0.0010056805,-0.0007335653,-0.0002815292,-0.0010322913,0.0,0.018098079,-0.04342489,-0.0017001778,0.0,0.0,0.0014033257,0.0,2.9283974e-05,-0.0011662955,-0.0042713173,-0.002553733,-0.03304285,0.005151808,-7.3221984,-1.0470225,0.040130045,-0.04837861,-0.019638289,0.0154952165,-0.21886888,0.0,-0.01598076,7.429773e-05,0.00016823805,0
1609,0.0,-0.00039405053,-0.00015809629,-0.00029038332,-0.00023700944,0.0,0.015023939,0.1981415,-0.0019327989,0.0,0.0,0.0055616572,0.0,5.1797448e-05,-0.001508811,0.005952683,0.008578801,-0.00082491536,0.021465642,7.327141,0.2771728,-0.002330759,-0.10148437,0.018188573,0.03986788,0.08724763,0.0,0.057516724,0.00027148917,0.99964535,1
4926,0.0,-0.0010464139,-0.00016073283,-0.00047769997,-0.00023700944,0.0,0.01458506,-0.06265004,-0.0036630584,0.0,0.0,0.000719663,0.0,9.184287e-06,-0.00096370745,-0.006483593,-0.005234641,-0.037965294,0.0020434046,-7.3221984,-1.1089355,-0.0011189723,-0.09758941,-0.024359144,0.031007513,0.0434973,0.0,-0.014308859,0.00010529556,0.00018325105,0
641,0.0,-0.0014219625,-0.00015809629,-0.00041672445,-0.00023700944,0.0,0.02168305,0.17635992,-0.0013603091,0.0,0.0,0.0055616572,0.0,5.1797448e-05,-0.0013552799,-0.005169629,0.005451671,0.016497206,0.01336929,7.327141,0.3724272,-0.0021889913,0.072988406,0.019790404,0.05951391,0.09716717,0.0,0.044556603,0.00027148917,0.9997285,1
2110,0.0,-0.001027741,-0.0005314293,0.00031748385,0.00065805775,0.0,0.010638432,-0.073462114,0.005006114,0.0,0.0,-0.0017611181,0.0,-0.00010330361,0.0004687383,0.0047899373,0.0013515862,-0.019553866,-0.011223577,-7.3221984,-1.023988,-0.0053345533,-0.04790652,0.0029128098,0.012097592,-0.26920018,0.0,-0.017582113,7.429773e-05,0.0001561398,0
6671,0.0,-0.00062086206,-0.00016036953,0.017002126,0.00015108708,0.0,0.016708331,-0.08159599,0.0042074956,0.0,0.0,0.00080086174,0.0,-1.8868479e-05,-0.0033583867,-0.030456044,-0.0031514026,-0.017889814,-0.010472403,-7.3221984,-1.0837125,-0.00107163,-0.05243547,0.0034165205,-0.12112574,0.034668583,0.0,-0.019935243,7.3399715e-05,0.00016988486,0
4466,0.0,-0.0034207352,-0.00016073283,-0.0004520395,0.00015108708,0.0,0.0131590115,-0.07135815,-0.0013418437,0.0,0.0,0.000719663,0.0,9.184287e-06,-0.0033583867,-0.031775184,-0.002938446,-0.03172492,-0.005986195,-7.3221984,-1.0735918,0.0008588757,-0.057963077,-0.021723047,-0.12702835,0.029672902,0.0,-0.019174688,7.3399715e-05,0.00016025292,0
6646,0.0,-0.0015679173,-0.00016073283,-0.00047769997,0.00015108708,0.0,0.019018253,-0.10586697,-0.0009888569,0.0,0.0,0.00080086174,0.0,9.184287e-06,-0.005993004,-0.0060384963,0.0016957566,0.0006742741,-0.00952952,-7.3221984,-1.1716129,-0.00093202747,0.058294315,0.0038419412,0.04245194,0.055389576,0.0,-0.013937719,-0.00013829004,0.00021042732,0
2244,0.0,-0.03471197,3.6803685e-06,0.00502392,-0.00015601149,0.0,-0.16704448,-0.10051085,-0.0015327034,0.0,0.0,0.00080086174,0.0,-8.958757e-06,-0.0058482154,-0.003516274,0.0016957566,0.0035271768,-0.009135617,-7.3221984,-1.1386231,0.0021128645,0.029745538,0.0036508623,0.029081376,0.039310373,0.0,-0.0139260935,0.0006000288,0.00016811329,0
2696,0.0,-0.00043622233,-0.0009935034,-0.0002575744,0.00065805775,0.0,0.010906826,-0.071256325,0.005006114,0.0,0.0,0.00076866493,0.0,-0.00010330361,0.0004687383,0.004820694,-0.0030058692,-0.01963113,-0.011222672,-7.3221984,-1.0248154,-0.0055233412,-0.047760945,0.002941599,0.012009646,-0.26763532,0.0,-0.018372573,7.429773e-05,0.0001561398,0
6055,0.0,-0.008166692,-0.0001267137,-0.004627045,9.9453115e-05,0.0,-0.14241004,0.12620372,-0.004355411,0.0,0.0,-0.008761319,0.0,-8.958757e-06,-0.0008189188,-0.0039013466,-0.01033031,-0.00517581,0.0044579,-7.3221984,0.21507275,-0.0021472333,-0.09000723,0.021559294,0.045029666,0.072719224,0.0,-0.04195623,-0.00078804843,0.0007689815,0
490,0.0,9.0978574e-05,-3.9255545e-05,-0.00041672445,-0.00023700944,0.0,0.016518407,0.16820653,-0.0013603091,0.0,0.0,-0.01374721,0.0,5.1797448e-05,0.00045802974,-0.0044376766,-0.015417576,0.019839698,0.00794916,7.327141,0.28373224,-0.001953635,0.08018956,0.02657877,0.056069054,0.093467176,0.0,0.04148878,0.00027148917,0.999689,1
5976,0.0,-0.00080686726,-0.0005473218,-0.0002575744,0.00065805775,0.0,0.014257184,-0.07762484,-0.0016516638,0.0,0.0,0.0014845245,0.0,-2.8564878e-05,-0.0014111915,0.004799248,0.0013515862,-0.011831268,-0.009330617,-7.3221984,-1.0664397,0.03917172,-0.047570415,0.0029970044,0.01174355,-0.23210818,0.0,-0.015980927,7.429773e-05,0.00016321239,0
3450,0.0,-0.0011261356,-3.9255545e-05,0.0003089989,0.00015108708,0.0,0.027124017,-0.023079444,-0.0018229764,0.0,0.0,0.0055616572,0.0,5.1797448e-05,-0.0019003834,0.004647928,0.00525405,0.014161939,-0.0074013164,-7.3221984,0.27297622,-0.0018072063,0.08471142,0.02044824,0.040932633,0.08861234,0.0,0.048214905,0.00010529556,0.0011635105,0
380,0.0,-0.0017311479,-0.00016073283,-0.0003047709,-0.00023700944,0.0,0.01686541,0.083342664,-0.0009356461,0.0,0.0,0.0010239165,0.0,9.184287e-06,-0.0013552799,-0.005705462,0.0031309682,0.0025073236,0.0039885594,7.327141,1.0953482,-0.0010038281,0.06590204,0.010408721,0.048157837,0.06408071,0.0,-0.012196876,0.00027148917,0.9998317,1
5225,0.0,-0.0013725894,-0.00034264242,-0.00042722706,0.00015108708,0.0,0.02913165,-0.02836,-0.0010770959,0.0,0.0,-0.008761319,0.0,-6.7109086e-06,0.0006054541,0.0061026327,0.00525405,0.032403436,-0.0068001808,-7.3221984,0.2457537,-0.0017474247,0.09868754,0.018874668,0.041450825,0.07493789,0.0,-0.031546846,0.00010529556,0.0010496811,0
5794,0.0,-0.0011684193,0.0068135858,0.00031748385,-0.0026736944,0.0,0.016555179,-0.07224502,-0.0007655359,0.0,0.0,0.00076866493,0.0,-1.7066921e-05,0.0008375187,0.004118504,0.0012288322,0.036064368,-0.06491689,-7.3221984,-1.0883788,0.0041829767,0.03490247,0.00311739,0.014345732,-0.28692684,0.0,-0.012740043,-9.7579e-05,0.0001603613,0
3217,0.0,0.0040118936,-0.0002781783,0.001352457,0.0002976792,0.0,-0.087669685,-0.13262963,-0.005561312,0.0,0.0,0.0014148275,0.0,2.9283974e-05,-0.001085658,-0.005971359,-0.0030978988,-0.050860856,-0.013283949,-7.3221984,-0.069569215,-0.021714713,-0.07165241,-0.036447488,0.02088593,-0.41040763,0.0,-0.045502484,0.000294285,0.000258932,0
1657,0.0,-0.0014219625,-0.00015809629,0.0018223801,-0.00023700944,0.0,0.021930637,0.17214699,-0.0013603091,0.0,0.0,0.0055616572,0.0,5.1797448e-05,-0.0013552799,-0.004560993,0.005451671,0.017980631,0.008214095,7.327141,0.3397223,-0.0021889913,0.078541964,0.028518133,0.056254737,0.097144246,0.0,0.044556603,0.00027148917,0.9997212,1
3398,0.0,-0.034789216,-0.0001267137,0.00502392,-0.00015601149,0.0,-0.16569483,-0.0490111,-0.0015391358,0.0,0.0,0.00080086174,0.0,9.184287e-06,-0.0012104912,-0.003274039,0.0035715234,0.001820989,-0.0059414953,-7.3221984,-1.1748129,0.0010664002,0.035973057,0.0040065446,0.02828506,0.042159356,0.0,-0.013386544,0.0006000288,0.00017372411,0
949,0.0,-0.0027199187,-4.1892097e-05,0.0001114531,-0.00023700944,0.0,0.008460917,0.05105295,-0.0036098477,0.0,0.0,0.0007913144,0.0,9.184287e-06,-0.00096370745,-0.005838116,-0.0042615733,-0.019974539,-0.0053512217,7.327141,1.2134194,-0.0006644827,-0.09242635,-0.056237012,0.035279382,0.04859804,0.0,-0.013321512,0.00027148917,0.9997905,1
140,0.0,-0.001686068,-4.1892097e-05,0.00029461138,0.00015108708,0.0,0.0179001,-0.06510034,-0.0009888569,0.0,0.0,-0.0018601599,0.0,9.184287e-06,-0.0013552798,-0.0060384963,0.0035715234,0.0036475854,-0.006104,7.327141,1.1622388,0.0008181721,0.06533466,0.0037892142,0.042533945,0.05622837,0.0,-0.011636373,0.00010529556,0.9998122,1
6403,0.0,0.002327253,-0.00016073283,-0.00038804274,-0.00023700944,0.0,0.038564574,-0.14720851,-0.0015396059,0.0,0.0,0.001763003,0.0,-8.958757e-06,0.0023794712,0.045192655,0.003795075,0.020937972,-0.025941487,-7.3221984,0.10321061,-0.0028794566,-0.107145004,0.006330306,-0.12122483,0.06839171,0.0,-0.05029823,7.3399715e-05,0.0005553804,0
